id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
32879213,Cozy Japanese style apartment in central Ginza,143824798,麗子,中央区,35.68615,139.78298,Private room,,1,20,2022-01-01,0.25,4,0,0,M130012704
33149158,"401 · Good location/Near Tokyo station , 15 min walk#401",41516927,Yoshihito,中央区,35.68717,139.77622,Private room,12172,2,27,2024-04-05,0.34,14,4,0,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き第１３３号
33575305,"Unique modern Japanese room, 4 subway sta. 5min!",169464874,Etao,中央区,35.68406517413572,139.78363024497426,Hotel room,30695,3,61,2025-09-17,0.87,4,104,31,Hotels and Inns Business Act | 中央区保健所 | 28中保生環き　第27号
33607111,"Tokyo station,Ginza,Nihombashi #5F",253243684,Yoshina,中央区,35.68718,139.77621,Entire home/apt,32249,1,115,2025-09-15,1.51,15,39,44,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１３３号
34423960,TokyoGuest日本橋#302,253243684,Yoshina,中央区,35.6889,139.77808,Private room,7238,1,87,2025-09-12,2.29,15,51,18,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１３３号
34448579,TokyoGuest日本橋#303,253243684,Yoshina,中央区,35.68875,139.77617,Private room,7451,1,79,2025-09-15,1.03,15,47,24,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１３３号
34449498,TokyoGuest日本橋#304,253243684,Yoshina,中央区,35.68685,139.77842,Private room,,1,49,2025-09-12,0.67,15,30,14,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１３３号
34449866,TokyoGuest Nihombashi#305,253243684,Yoshina,中央区,35.6872,139.77642,Private room,9156,1,99,2025-09-08,1.30,15,43,8,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１３３号
34450296,TokyoGuest Nihonbashi#301,253243684,Yoshina,中央区,35.68713,139.77666,Entire home/apt,14115,2,84,2025-09-12,1.09,15,37,24,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１３３号
34575063,TokyoGuest日本橋#405,253243684,Yoshina,中央区,35.6873,139.77848,Private room,8861,1,61,2025-09-13,0.86,15,30,6,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１５２号
34575275,TokyoGuest日本橋#404,253243684,Yoshina,中央区,35.68874,139.77811,Private room,11477,1,79,2025-09-08,1.03,15,27,25,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１５２号
34575375,TokyoGuest日本橋#403,253243684,Yoshina,中央区,35.68864,139.77656,Private room,9460,1,100,2025-09-12,1.29,15,30,22,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１５２号
34575527,TokyoGuest日本橋#402,253243684,Yoshina,中央区,35.68873,139.77623,Private room,7550,2,58,2025-07-26,0.81,15,47,19,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１５２号
34577148,TokyoGuest Nihombashi#401,253243684,Yoshina,中央区,35.68874,139.77804,Entire home/apt,12758,2,102,2025-09-12,1.34,15,33,18,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１５２号
34709064,· TokyoGuest日本橋#520,253243684,Yoshina,中央区,35.68729,139.77827,Entire home/apt,14902,1,167,2025-09-09,2.26,15,31,46,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１５６号
34806865,TokyoGuest日本橋#518,253243684,Yoshina,中央区,35.68703,139.77697,Entire home/apt,13300,1,158,2025-09-05,2.05,15,49,37,Hotels and Inns Business Act | 東京都中央区保健所 | ３０中保生環き　第１５6号
37678379,Private apt/Ginza/direct to airport/1 min to stat.,143824798,麗子,中央区,35.68579,139.78273,Entire home/apt,,1,20,2020-02-22,0.27,4,0,0,M130012704
37865210,日本橋/銀座中心/浅草寺/秋葉原/一期一会,143824798,麗子,中央区,35.68581,139.78261,Private room,9815,1,0,,,4,72,0,M130012704
40186406,5 min walk for 3 subway! Real Japanese-style!,169464874,Etao,中央区,35.68389330733128,139.78495437704893,Private room,,3,76,2025-08-14,1.08,4,111,23,Hotels and Inns Business Act | 中央区保健所長 | 28中保生環き　第27号
40340383,"Multiple Occupancy,  Hotel Operation, Free Wi-Fi",50402863,Hironobu,中央区,35.68804,139.77573,Entire home/apt,19505,1,211,2025-09-28,3.03,14,204,75,Hotels and Inns Business Act | 中央区保健所 | 31 中保生環き第143号
40350417,7mins->Kayabacho Station/Family Suite,310825199,東京茅場町,中央区,35.6766,139.78273,Private room,28565,1,15,2025-05-25,0.28,2,56,1,Hotels and Inns Business Act | 中央区保健所長　山本　光昭 | 31 中保生環き 第 72号
40351516,7mins->Kayabacho Sta./Executive Family Suite,310825199,東京茅場町,中央区,35.67666,139.78267,Private room,42900,1,162,2025-09-05,2.96,2,75,8,Hotels and Inns Business Act | 中央区保健所長　山本　光昭 | 31 中保生環き 第 72号
40574655,"Central Tokyo accommodation experience, free Wi-Fi",50402863,Hironobu,中央区,35.68958,139.77411,Entire home/apt,22359,1,182,2025-09-24,2.63,14,189,57,Hotels and Inns Business Act | 中央区保健所 | 31中保生環き第143号
41383867,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.6685,139.7773,Entire home/apt,20000,1,24,2025-04-20,0.35,13,348,2,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41384317,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.66785,139.77875,Entire home/apt,,1,60,2025-08-18,0.87,13,281,19,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41385195,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.66815,139.77785,Entire home/apt,19429,1,13,2025-09-08,0.19,13,342,11,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41385371,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.66791,139.77736,Entire home/apt,20000,1,9,2025-09-15,0.13,13,348,4,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41385539,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.66832,139.77753,Entire home/apt,20000,1,2,2020-07-24,0.03,13,348,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41385683,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.66816,139.77933,Entire home/apt,19429,1,13,2024-09-16,0.19,13,348,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41385769,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.66809,139.77733,Entire home/apt,19429,1,23,2025-09-07,0.33,13,226,17,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41385907,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.66826,139.77764,Entire home/apt,19429,1,29,2025-06-13,0.42,13,349,6,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41386036,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.66783,139.77922,Entire home/apt,19429,1,4,2023-04-27,0.06,13,348,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41386151,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.66861,139.7773,Entire home/apt,19429,1,5,2020-11-12,0.07,13,332,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41386258,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.66914,139.77754,Entire home/apt,19429,1,72,2025-09-14,1.04,13,320,32,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41386353,NICE LOCATION NEAR GINZA and TSUKIJI fish market,261951920,中川,中央区,35.6694,139.77749,Entire home/apt,19429,1,98,2025-09-15,1.42,13,301,17,Hotels and Inns Business Act | 東京都中央区保健所 | 29　中保生環き　第157号
41751871,PEGASUS HOTEL (Western Style room) 301,325731116,Pegasus,中央区,35.69553,139.78518,Private room,10722,1,140,2025-09-20,2.02,8,181,60,Hotels and Inns Business Act | 东京都台东区台东保健所 | 30台台健生環き第298号
41752811,PEGASUS HOTEL (Japanese room) 302,325731116,Pegasus,中央区,35.69508,139.78521,Private room,,1,178,2025-09-30,2.64,8,140,70,Hotels and Inns Business Act | 東京都台東区保健所 | 30台台健生環き第298号
41759966,PEGASUS HOTEL (Japanese room) 402,325731116,Pegasus,中央区,35.69553,139.78511,Private room,10722,1,162,2025-09-29,5.58,8,170,76,Hotels and Inns Business Act | 东京都台东区台东保健所 |  30台台健生環き第298号
41760604,PEGASUS HOTEL (Japanese room) 502,325731116,Pegasus,中央区,35.69469,139.78731,Private room,10722,1,216,2025-09-27,3.20,8,133,94,Hotels and Inns Business Act | 东京都台东区台东保健所 | 30台台健生環き第298号
42170809,"Super Luxury  2 bedroom Suite Center Tokyo, 4-6ppl",4981880,Jingjing,中央区,35.6922492980957,139.7796630859375,Entire home/apt,32138,1,96,2025-09-26,2.10,57,322,22,Hotels and Inns Business Act | 中央区保健所 | ３１　中保生環き　第１２０号
42747585,5min->Hamacho Sta/Double/WIFI/No Breakfast,340303379,Hamacho,中央区,35.68428,139.79024,Private room,,1,10,2023-11-18,0.29,11,0,0,Hotels and Inns Business Act | 中央区保健所長  | ２８中保生環き　第６５号
42747937,5min->Hamacho Sta/Universal Room/WIFI/No Breakfast,340303379,Hamacho,中央区,35.68421,139.79027,Private room,,1,0,,,11,0,0,Hotels and Inns Business Act | 中央区保健所長  | ２８中保生環き　第６５号
42747943,5min->Hamacho Sta/Corner Double/WIFI/No Breakfast,340303379,Hamacho,中央区,35.6853,139.79014,Private room,,1,4,2023-09-21,0.13,11,0,0,Hotels and Inns Business Act | 中央区保健所長  | ２８中保生環き　第６５号
42747973,5min->Hamacho Sta/HollywoodTwin/WIFI/No Breakfast,340303379,Hamacho,中央区,35.68573,139.78852,Private room,,1,1,2021-12-31,0.02,11,0,0,Hotels and Inns Business Act | 中央区保健所長  | ２８中保生環き　第６５号
42748148,5min->Hamacho Sta/Semi-Double/WIFI/No Breakfast,340303379,Hamacho,中央区,35.68511,139.78822,Private room,,1,53,2023-11-12,1.38,11,0,0,Hotels and Inns Business Act | 中央区保健所長  | ２８中保生環き　第６５号
42749846,5min->Hamacho Sta/Twin/WIFI/No Breakfast,340303379,Hamacho,中央区,35.68584,139.78823,Private room,,1,0,,,11,0,0,Hotels and Inns Business Act | 中央区保健所長  | ２８中保生環き　第６５号
42750218,5min->Hamacho Sta/Family Room/WIFI/No Breakfast,340303379,Hamacho,中央区,35.68532,139.79037,Private room,,1,0,,,11,0,0,Hotels and Inns Business Act | 中央区保健所長  | ２８中保生環き　第６５号
42750294,5min->Hamacho Sta/Terrace Room/WIFI/No Breakfast,340303379,Hamacho,中央区,35.68464,139.78831,Private room,,1,0,,,11,0,0,Hotels and Inns Business Act | 中央区保健所長  | ２８中保生環き　第６５号
