年度,事故種別,上半期,下半期,緯度,経度
令和3年,,1,0,35.61396051350,139.70848850100
令和3年,,1,0,35.61157911120,139.70614118200
令和3年,,1,0,35.61073568250,139.70579789900
令和3年,,1,0,35.61077564050,139.70524586300
令和3年,,1,0,35.61301150350,139.70751888500
令和3年,,1,0,35.61305388580,139.70813944100
令和3年,,1,0,35.61301210440,139.70809569700
令和3年,,1,0,35.61143126670,139.71313020900
令和3年,,1,0,35.61146224870,139.71310825900
令和3年,,1,0,35.61056510330,139.71268905200
令和3年,,1,0,35.61076044910,139.71247264200
令和3年,,1,0,35.61050664000,139.71147129800
令和3年,,1,0,35.60932889980,139.71187318500
令和3年,,1,0,35.60935799460,139.71234625200
令和3年,,1,0,35.60923248660,139.70854403400
令和3年,,1,0,35.60953523360,139.70841214400
令和3年,,1,0,35.61009259890,139.70546744700
令和3年,,1,0,35.60961298140,139.70523165400
令和3年,,1,0,35.60899268190,139.70502237200
令和3年,,1,0,35.61025561140,139.71383580200
令和3年,,1,0,35.61112725890,139.71500635800
令和3年,,1,0,35.61063518170,139.71481360000
令和3年,,1,0,35.60829014690,139.71413733600
令和3年,,1,0,35.60939012020,139.71962029300
令和3年,,1,0,35.60894204630,139.72645034200
令和3年,,1,0,35.60890608890,139.72759373500
令和3年,,1,0,35.60819863220,139.72721793500
令和3年,,1,0,35.60806706490,139.72812489100
令和3年,,1,0,35.60910232220,139.72973853400
令和3年,,1,0,35.60806251680,139.72975739700
令和3年,,1,0,35.61146701420,139.74001862700
令和3年,,1,0,35.61074843030,139.74218646600
令和3年,,1,0,35.60932246170,139.74246260500
令和3年,,1,0,35.61040591630,139.74340177400
令和3年,,1,0,35.61041082540,139.74358867900
令和3年,,1,0,35.60877846690,139.74868955600
令和3年,,1,0,35.60976196590,139.75000272500
令和3年,,1,0,35.59971958500,139.75427208900
令和3年,,1,0,35.59730921250,139.75185961700
令和3年,,1,0,35.60062554500,139.75563197600
令和3年,,1,0,35.59984695790,139.75576851300
令和3年,,1,0,35.59818820270,139.75569711200
令和3年,,1,0,35.59756678850,139.76324594600
令和3年,,1,0,35.59493388970,139.76541628000
令和3年,,1,0,35.59499505970,139.76821935100
令和3年,,1,0,35.59510262060,139.75837182200
令和3年,,1,0,35.59561360150,139.75556820100
令和3年,,1,0,35.59582531730,139.75115741300
令和3年,,1,0,35.59573550840,139.75061001400
令和3年,,1,0,35.59720658390,139.74498020100
令和3年,,1,0,35.59602812890,139.74456394300
令和3年,,1,0,35.59610524180,139.74402658500
令和3年,,1,0,35.59620981680,139.74354029500
令和3年,,1,0,35.59619500360,139.74129194000
令和3年,,1,0,35.59655599270,139.73932492300
令和3年,,1,0,35.60045515600,139.73910135500
令和3年,,1,0,35.60050278580,139.73901369500
令和3年,,1,0,35.59813619580,139.73805578100
令和3年,,1,0,35.59737736240,139.73751355900
令和3年,,1,0,35.59712110590,139.73766716400
令和3年,,1,0,35.59699335990,139.73747459700
令和3年,,1,0,35.59728144750,139.73686397300
令和3年,,1,0,35.59757365360,139.73545179600
令和3年,,1,0,35.59593397660,139.73687289000
令和3年,,1,0,35.59798831540,139.73361459400
令和3年,,1,0,35.59585010260,139.73202295300
令和3年,,1,0,35.59772075340,139.73024376500
令和3年,,1,0,35.59797123140,139.72756285900
令和3年,,1,0,35.59984895590,139.72576745000
令和3年,,1,0,35.59960396450,139.72384636200
令和3年,,1,0,35.60518922750,139.72899014300
令和3年,,1,0,35.60597499530,139.72755232700
令和3年,,1,0,35.60404207450,139.71601405400
令和3年,,1,0,35.60482512950,139.71684226900
令和3年,,1,0,35.60469160840,139.71687750600
令和3年,,1,0,35.60580112690,139.71497769600
令和3年,,1,0,35.60504588990,139.71335513100
令和3年,,1,0,35.60480271630,139.71344310200
令和3年,,1,0,35.60479332190,139.71358913000
令和3年,,1,0,35.60450235710,139.71358372300
令和3年,,1,0,35.60465007050,139.71343164900
令和3年,,1,0,35.60416343260,139.71331556500
令和3年,,1,0,35.60589209960,139.71055620700
令和3年,,1,0,35.60691017640,139.70796722000
令和3年,,1,0,35.60838467990,139.70857236400
令和3年,,1,0,35.60843788360,139.70928486100
令和3年,,1,0,35.60787052780,139.70953104900
令和3年,,1,0,35.60785225610,139.71031958100
令和3年,,1,0,35.60817181580,139.71030157000
令和3年,,1,0,35.60709145540,139.70348710900
令和3年,,1,0,35.60728742000,139.70386059900
令和3年,,1,0,35.60696864950,139.70461456400
令和3年,,1,0,35.60744719030,139.69734791600
令和3年,,1,0,35.60737570240,139.69740060400
令和3年,,1,0,35.60768296170,139.69600122300
令和3年,,1,0,35.60418570560,139.69830397700
令和3年,,1,0,35.60422630130,139.69835063200
令和3年,,1,0,35.60487810740,139.69899929900
令和3年,,1,0,35.60502157900,139.69933781200
令和3年,,1,0,35.60568074590,139.70017776100
令和3年,,1,0,35.60572757720,139.70375798100
令和3年,,1,0,35.60420922060,139.70678581100
令和3年,,1,0,35.60353646750,139.70658829400
令和3年,,1,0,35.60355169510,139.70746433900
令和3年,,1,0,35.60303632270,139.70724321000
令和3年,,1,0,35.60251280700,139.71304937200
令和3年,,1,0,35.60251289440,139.71313697700
令和3年,,1,0,35.60203008350,139.71208059600
令和3年,,1,0,35.60157210430,139.71200536300
令和3年,,1,0,35.60076426020,139.71264463000
令和3年,,1,0,35.60092226260,139.71087333200
令和3年,,1,0,35.60095559790,139.71082071900
令和3年,,1,0,35.60224059580,139.71758190100
令和3年,,1,0,35.60168003300,139.71997724000
令和3年,,1,0,35.60320039010,139.72381810100
令和3年,,1,0,35.60269965960,139.72392975100
令和3年,,1,0,35.60187758740,139.72211452500
令和3年,,1,0,35.60153430560,139.72227268800
令和3年,,1,0,35.60496404110,139.73059659000
令和3年,,1,0,35.60548140220,139.73040318900
令和3年,,1,0,35.60581157750,139.73024506900
令和3年,,1,0,35.60609410940,139.73015125700
令和3年,,1,0,35.60716355140,139.72992793600
令和3年,,1,0,35.60789293940,139.72946849700
令和3年,,1,0,35.60775013010,139.72980014500
令和3年,,1,0,35.60116639490,139.73098398300
令和3年,,1,0,35.59289270540,139.73624877200
令和3年,,1,0,35.59212874210,139.73675044300
令和3年,,1,0,35.59151529860,139.73610444600
令和3年,,1,0,35.59119924760,139.73604351200
令和3年,,1,0,35.59109784150,139.73598524000
令和3年,,1,0,35.58997105080,139.73608879400
令和3年,,1,0,35.59498500160,139.73865663900
令和3年,,1,0,35.58732535650,139.73078554700
令和3年,,1,0,35.59419891640,139.72965262300
令和3年,,1,0,35.59527269240,139.72355588700
令和3年,,1,0,35.59619392200,139.72694178600
令和3年,,1,0,35.59500691700,139.71984795300
令和3年,,1,0,35.59753402780,139.71889538200
令和3年,,1,0,35.59805859070,139.71877053500
令和3年,,1,0,35.59931989680,139.71596546500
令和3年,,1,0,35.60148661140,139.70656670500
令和3年,,1,0,35.60304417490,139.70230804200
令和3年,,1,0,35.60220718450,139.70023607900
令和3年,,1,0,35.61026028640,139.69849236200
令和3年,,1,0,35.60691199240,139.72792051800
令和3年,,1,0,35.62226299610,139.73131053700
令和3年,,1,0,35.62205425150,139.72442477600
令和3年,,1,0,35.62601071740,139.72043802500
令和3年,,1,0,35.62790783960,139.72557067800
令和3年,,1,0,35.59414995320,139.73309085500
令和3年,,1,0,35.59311701110,139.73276366000
令和3年,,1,0,35.60022071080,139.72087577100
令和3年,,1,0,35.60025446950,139.72127285900
令和3年,,1,0,35.64144074100,139.71886641300
令和3年,,1,0,35.61753589380,139.76278058800
令和3年,,1,0,35.61839392300,139.76339694100
令和3年,,1,0,35.58485874290,139.75797239000
令和3年,,1,0,35.58636458970,139.75572872100
令和3年,,1,0,35.59137234440,139.75483627300
令和3年,,1,0,35.59189701110,139.75481240300
令和3年,,1,0,35.62515644970,139.72490083300
令和3年,,1,0,35.61018577600,139.74496921800
令和3年,,1,0,35.60863390970,139.74137415400
令和3年,,0,1,35.64071130720,139.71648541100
令和3年,,0,1,35.63010800610,139.73086095100
令和3年,,0,1,35.59505254330,139.76305203600
令和3年,,0,1,35.58900411800,139.76259017000
令和3年,,0,1,35.58464988840,139.75586737100
令和3年,,0,1,35.58651479640,139.75571083500
令和3年,,0,1,35.58936232410,139.75560589700
令和3年,,0,1,35.58746372450,139.73566071200
令和3年,,0,1,35.58741319730,139.73223019200
令和3年,,0,1,35.59226707570,139.71949367500
令和3年,,0,1,35.59618838160,139.71751714900
令和3年,,0,1,35.60145660620,139.70342858200
令和3年,,0,1,35.61249484510,139.69561870100
令和3年,,0,1,35.61720237630,139.69960618300
令和3年,,0,1,35.62823437850,139.71261603700
令和3年,,0,1,35.63722010910,139.71387638600
令和3年,,0,1,35.63487466670,139.71519449200
令和3年,,0,1,35.63499670830,139.71561499000
令和3年,,0,1,35.63382982330,139.71493311000
令和3年,,0,1,35.63383731340,139.71527489400
令和3年,,0,1,35.63368735650,139.71557309000
令和3年,,0,1,35.63383879830,139.71679982700
令和3年,,0,1,35.63394696330,139.71767607000
令和3年,,0,1,35.63413321230,139.71791243000
令和3年,,0,1,35.63407614260,139.71808779300
令和3年,,0,1,35.63112675220,139.71637434200
令和3年,,0,1,35.62989713510,139.71740146900
令和3年,,0,1,35.63083033100,139.72065144100
令和3年,,0,1,35.63057010540,139.72556820600
令和3年,,0,1,35.62965603590,139.72752370100
令和3年,,0,1,35.63049429860,139.72885466800
令和3年,,0,1,35.63042393700,139.73023064800
令和3年,,0,1,35.62271627870,139.75621342200
令和3年,,0,1,35.62358507740,139.75008733800
令和3年,,0,1,35.62188422430,139.75298955100
令和3年,,0,1,35.62282688800,139.74058049400
令和3年,,0,1,35.62275766300,139.74364754900
令和3年,,0,1,35.62241751470,139.73858306100
令和3年,,0,1,35.62274494510,139.73646208100
令和3年,,0,1,35.62245453330,139.73134498500
令和3年,,0,1,35.62360006250,139.73226363200
令和3年,,0,1,35.62429460430,139.73290245400
令和3年,,0,1,35.62316115550,139.73801260000
令和3年,,0,1,35.62649550790,139.72965732100
令和3年,,0,1,35.62550819600,139.72970241100
令和3年,,0,1,35.62536468630,139.72922062700
令和3年,,0,1,35.62562039680,139.72709086300
令和3年,,0,1,35.62379646250,139.72768039000
令和3年,,0,1,35.62626401850,139.72674824800
令和3年,,0,1,35.62865334820,139.72635948600
令和3年,,0,1,35.62748579150,139.72486251800
令和3年,,0,1,35.62737131620,139.72486267200
令和3年,,0,1,35.62719976890,139.72504693300
令和3年,,0,1,35.62664953160,139.72580131000
令和3年,,0,1,35.62639188400,139.72571402400
令和3年,,0,1,35.62642735960,139.72538097500
令和3年,,0,1,35.62659029470,139.72358430000
令和3年,,0,1,35.62663336650,139.72374197900
令和3年,,0,1,35.62607580830,139.72430358100
令和3年,,0,1,35.62580183060,139.72504414400
令和3年,,0,1,35.62576181880,139.72510495500
令和3年,,0,1,35.62574476080,139.72523116700
令和3年,,0,1,35.62571821750,139.72541814900
令和3年,,0,1,35.62717045440,139.72427580500
令和3年,,0,1,35.62517373470,139.72366510300
令和3年,,0,1,35.62503045690,139.72346374900
令和3年,,0,1,35.62499481920,139.72361276900
令和3年,,0,1,35.62487297340,139.72337633400
令和3年,,0,1,35.62429314580,139.72305289900
令和3年,,0,1,35.62432903960,139.72318429400
令和3年,,0,1,35.62372182240,139.72421038500
令和3年,,0,1,35.62378554580,139.72347421500
令和3年,,0,1,35.62268340850,139.72313397400
令和3年,,0,1,35.62286916610,139.72284454700
令和3年,,0,1,35.62326235310,139.72249349300
令和3年,,0,1,35.62345515070,139.72208137200
令和3年,,0,1,35.62180815000,139.72055894700
令和3年,,0,1,35.62484271790,139.72159748500
令和3年,,0,1,35.62512162140,139.72145688800
令和3年,,0,1,35.62427698280,139.72104620600
令和3年,,0,1,35.62413381510,139.72096754000
令和3年,,0,1,35.62409818040,139.72111655900
令和3年,,0,1,35.62417635850,139.72055562200
令和3年,,0,1,35.62410497540,139.72073098100
令和3年,,0,1,35.62459776190,139.71978388800
令和3年,,0,1,35.62486861170,139.71869689100
令和3年,,0,1,35.62503314500,139.71867036800
令和3年,,0,1,35.62695363200,139.72189249800
令和3年,,0,1,35.62612079350,139.71880902500
令和3年,,0,1,35.62531903250,139.71835448900
令和3年,,0,1,35.62437386450,139.71757593900
令和3年,,0,1,35.62287866540,139.71771829900
令和3年,,0,1,35.62260675280,139.71768363900
令和3年,,0,1,35.62268554710,139.71777991600
令和3年,,0,1,35.62399368410,139.71655998900
令和3年,,0,1,35.62807844950,139.71596690400
令和3年,,0,1,35.62763490070,139.71601136800
令和3年,,0,1,35.62680431340,139.71535534000
令和3年,,0,1,35.62686098320,139.71477688400
令和3年,,0,1,35.62705384070,139.71445235900
令和3年,,0,1,35.62677354680,139.71318210700
令和3年,,0,1,35.62512598260,139.71121288800
令和3年,,0,1,35.62742676700,139.71413742400
令和3年,,0,1,35.62742373890,139.71408996000
令和3年,,0,1,35.62731916070,139.71384912500
令和3年,,0,1,35.62727735620,139.71377981200
令和3年,,0,1,35.62259699620,139.70793069700
令和3年,,0,1,35.62272262430,139.70493363100
令和3年,,0,1,35.62472475010,139.70381752900
令和3年,,0,1,35.62534414260,139.70099482400
令和3年,,0,1,35.61992406540,139.70393918200
令和3年,,0,1,35.62021027250,139.70395624600
令和3年,,0,1,35.61922263080,139.70368620300
令和3年,,0,1,35.62060664930,139.70665447200
令和3年,,0,1,35.61735846630,139.70671216800
令和3年,,0,1,35.61863364300,139.70827861500
令和3年,,0,1,35.61817582330,139.70835818800
令和3年,,0,1,35.61759650060,139.70856062000
令和3年,,0,1,35.61644337940,139.70739705300
令和3年,,0,1,35.61566464630,139.70848476300
令和3年,,0,1,35.61719742380,139.71010338300
令和3年,,0,1,35.61547183170,139.70883554200
令和3年,,0,1,35.61541478400,139.70901963200
令和3年,,0,1,35.61536486360,139.70917742500
令和3年,,0,1,35.61522138950,139.70880964400
令和3年,,0,1,35.61608775130,139.70943040700
令和3年,,0,1,35.61603059460,139.70950935400
令和3年,,0,1,35.61643212010,139.71034989500
令和3年,,0,1,35.61649664660,139.71048122800
令和3年,,0,1,35.61521732980,139.71184128800
令和3年,,0,1,35.61611945830,139.71247079200
令和3年,,0,1,35.61805138910,139.71262560600
令和3年,,0,1,35.61748681470,139.71327485800
令和3年,,0,1,35.61799611040,139.71459719800
令和3年,,0,1,35.61649297110,139.71394226300
令和3年,,0,1,35.61582040180,139.71391697600
令和3年,,0,1,35.61535542340,139.71399652500
令和3年,,0,1,35.61554271490,139.71528426000
令和3年,,0,1,35.61630117480,139.71534448000
令和3年,,0,1,35.61622285840,139.71573888800
令和3年,,0,1,35.61962839080,139.71561999100
令和3年,,0,1,35.62158689980,139.71370686200
令和3年,,0,1,35.62085724120,139.71383062500
令和3年,,0,1,35.61987949700,139.71632938300
令和3年,,0,1,35.61993678570,139.71638187400
令和3年,,0,1,35.61976581020,139.71714445700
令和3年,,0,1,35.61962967620,139.71694311800
令和3年,,0,1,35.61958003250,139.71739883600
令和3年,,0,1,35.61944381530,139.71661742500
令和3年,,0,1,35.61943815270,139.71668052300
令和3年,,0,1,35.61945538500,139.71674358700
令和3年,,0,1,35.61846764220,139.71536174300
令和3年,,0,1,35.61927845870,139.71628644700
令和3年,,0,1,35.61855647780,139.71695343500
令和3年,,0,1,35.61671885300,139.71088394600
令和3年,,0,1,35.61538675280,139.71676526300
令和3年,,0,1,35.61550843380,139.71681765900
令和3年,,0,1,35.61901476810,139.71735584000
令和3年,,0,1,35.61766493810,139.71989007300
令和3年,,0,1,35.61726525130,139.72093333700
令和3年,,0,1,35.61715197050,139.72222153400
令和3年,,0,1,35.61551139330,139.71991940000
令和3年,,0,1,35.61834952310,139.71750576000
令和3年,,0,1,35.61817808760,139.71779516200
令和3年,,0,1,35.61829266380,139.71790014500
令和3年,,0,1,35.61843592580,139.71807518600
令和3年,,0,1,35.61850025950,139.71801375700
令和3年,,0,1,35.61861473490,139.71801359300
令和3年,,0,1,35.61887971060,139.71827608300
令和3年,,0,1,35.61923045040,139.71844206600
令和3年,,0,1,35.61935957730,139.71880114000
令和3年,,0,1,35.61909474460,139.71868760700
令和3年,,0,1,35.61836874970,139.71828192600
令和3年,,0,1,35.62151423940,139.71995473800
令和3年,,0,1,35.62119924230,139.71975364200
令和3年,,0,1,35.62114197160,139.71971867300
令和3年,,0,1,35.61615555780,139.72806720800
令和3年,,0,1,35.62129031010,139.72542293000
令和3年,,0,1,35.62098419120,139.72714957100
令和3年,,0,1,35.62052026320,139.72843827800
令和3年,,0,1,35.62128638020,139.72908571200
令和3年,,0,1,35.61839545010,139.72859877400
令和3年,,0,1,35.61636464570,139.72991573500
令和3年,,0,1,35.61818906860,139.72987833700
令和3年,,0,1,35.61846834290,139.73015837100
令和3年,,0,1,35.61659235270,139.73704780000
令和3年,,0,1,35.61807858450,139.73463639300
令和3年,,0,1,35.61835039910,139.73455719900
令和3年,,0,1,35.61803468140,139.73345354100
令和3年,,0,1,35.61988735980,139.73297806400
令和3年,,0,1,35.61923841300,139.73557254500
令和3年,,0,1,35.61702243690,139.73805493300
令和3年,,0,1,35.61699394950,139.73822144700
令和3年,,0,1,35.61692966760,139.73836171800
令和3年,,0,1,35.61701600620,139.73897496700
令和3年,,0,1,35.61693734540,139.73902763200
令和3年,,0,1,35.61694458240,139.73913276900
令和3年,,0,1,35.61706048240,139.74097268800
令和3年,,0,1,35.62061561420,139.73997843200
令和3年,,0,1,35.62032955450,139.74014525200
令和3年,,0,1,35.61844117520,139.74075204200
令和3年,,0,1,35.61826252230,139.74103264200
令和3年,,0,1,35.61825635410,139.74232946800
令和3年,,0,1,35.61890199090,139.74462447600
令和3年,,0,1,35.61983995200,139.74556978700
令和3年,,0,1,35.61462808490,139.74124710300
令和3年,,0,1,35.61469531720,139.74504093100
令和3年,,0,1,35.62055610940,139.74651535900
令和3年,,0,1,35.62013347390,139.74581481600
令和3年,,0,1,35.61581346980,139.74783478800
令和3年,,0,1,35.61447543690,139.74769602200
令和3年,,0,1,35.61786307890,139.76421801700
令和3年,,0,1,35.62089831470,139.76712458300
令和3年,,0,1,35.62066252050,139.76769434400
令和3年,,0,1,35.62122108180,139.76860520000
令和3年,,0,1,35.61150500680,139.75650455400
令和3年,,0,1,35.61012374560,139.75588381400
令和3年,,0,1,35.60867845020,139.75582387900
令和3年,,0,1,35.60975833920,139.75508688200
令和3年,,0,1,35.61147449230,139.75358698500
令和3年,,0,1,35.60974991740,139.75315939000
令和3年,,0,1,35.60954960820,139.75319463500
令和3年,,0,1,35.61158835560,139.75266690800
令和3年,,0,1,35.61144979780,139.74884701000
令和3年,,0,1,35.60760828810,139.74968335700
令和3年,,0,1,35.61151323680,139.74749766400
令和3年,,0,1,35.61138434550,139.74734885500
令和3年,,0,1,35.61129798020,139.74663926300
令和3年,,0,1,35.61106850350,139.74591230500
令和3年,,0,1,35.61095344680,139.74511513400
令和3年,,0,1,35.61378109140,139.74722362500
令和3年,,0,1,35.61358624500,139.74491948400
令和3年,,0,1,35.61045872310,139.74369632400
令和3年,,0,1,35.60988557120,139.74266312000
令和3年,,0,1,35.61032892010,139.74233844700
令和3年,,0,1,35.61057926940,139.74225054900
令和3年,,0,1,35.61224593560,139.74174048500
令和3年,,0,1,35.61120085760,139.74110208500
令和3年,,0,1,35.61254539410,139.74038208400
令和3年,,0,1,35.61218042200,139.74027736700
令和3年,,0,1,35.61120701290,139.73980537200
令和3年,,0,1,35.61041242890,139.73928061100
令和3年,,0,1,35.60832181190,139.73746072600
令和3年,,0,1,35.60799250590,139.73722456700
令和3年,,0,1,35.61404821430,139.73191641400
令和3年,,0,1,35.61053371230,139.73011599100
令和3年,,0,1,35.60837616680,139.72558045400
令和3年,,0,1,35.60802190640,139.72954098000
令和3年,,0,1,35.60762404120,139.73284444100
令和3年,,0,1,35.60758133910,139.73311608900
令和3年,,0,1,35.60734131230,139.72850804900
令和3年,,0,1,35.61377338750,139.72847337300
令和3年,,0,1,35.61242748790,139.72754639300
令和3年,,0,1,35.61136773880,139.72658401900
令和3年,,0,1,35.61295450630,139.72481204500
令和3年,,0,1,35.60924750360,139.72387083000
令和3年,,0,1,35.60858466690,139.72671913500
令和3年,,0,1,35.61392701030,139.72421492800
令和3年,,0,1,35.60921523040,139.71991952500
令和3年,,0,1,35.61397669550,139.71617150500
令和3年,,0,1,35.61406408380,139.71775727000
令和3年,,0,1,35.61272404750,139.71558629900
令和3年,,0,1,35.61045911670,139.71882258900
令和3年,,0,1,35.61056633750,139.71871729900
令和3年,,0,1,35.61090125110,139.71729746000
令和3年,,0,1,35.61004285290,139.71747392800
令和3年,,0,1,35.60855489750,139.71771262600
令和3年,,0,1,35.60744485080,139.71661032300
令和3年,,0,1,35.60808112810,139.71610125000
令和3年,,0,1,35.60858127490,139.71539962200
令和3年,,0,1,35.61161473150,139.71524622300
令和3年,,0,1,35.61147883470,139.71529023100
令和3年,,0,1,35.61126407280,139.71516788500
令和3年,,0,1,35.61084903880,139.71510716500
令和3年,,0,1,35.61029053130,139.71466115400
令和3年,,0,1,35.61102003650,139.71437970800
令和3年,,0,1,35.60844428430,139.71433095400
令和3年,,0,1,35.60921714150,139.71447875200
令和3年,,0,1,35.60931725580,139.71442603600
令和3年,,0,1,35.60935276110,139.71415438200
令和3年,,0,1,35.60781988680,139.71238690300
令和3年,,0,1,35.60934237440,139.71093023200
令和3年,,0,1,35.61419995630,139.71045845400
令和3年,,0,1,35.61341433230,139.71183525300
令和3年,,0,1,35.61299251280,139.71214255100
令和3年,,0,1,35.61193298710,139.71152207500
令和3年,,0,1,35.61202472530,139.71026902600
令和3年,,0,1,35.61204611790,139.71019890000
令和3年,,0,1,35.61213066050,139.70891957400
令和3年,,0,1,35.61307427850,139.70814112300
令和3年,,0,1,35.61311623100,139.70812002900
令和3年,,0,1,35.61228593920,139.70687787100
令和3年,,0,1,35.61225046870,139.70716706100
令和3年,,0,1,35.61197556380,139.70655710100
令和3年,,0,1,35.61108636970,139.70921032000
令和3年,,0,1,35.61347432840,139.70755065700
令和3年,,0,1,35.61008279040,139.70736321500
令和3年,,0,1,35.61011234020,139.70825683200
令和3年,,0,1,35.60926713390,139.70734697100
令和3年,,0,1,35.60778602390,139.70727044300
令和3年,,0,1,35.60920013290,139.70487638900
令和3年,,0,1,35.60795468730,139.70438775500
令和3年,,0,1,35.60790466990,139.70444916300
令和3年,,0,1,35.60747505820,139.70414321300
令和3年,,0,1,35.60815356820,139.70303821300
令和3年,,0,1,35.61296755240,139.70197900100
令和3年,,0,1,35.61294604040,139.70193522800
令和3年,,0,1,35.61281610440,139.70088403700
令和3年,,0,1,35.61211585430,139.70171754500
令和3年,,0,1,35.61171673220,139.70313757400
令和3年,,0,1,35.61083774870,139.70411152200
令和3年,,0,1,35.60969000240,139.70135354100
令和3年,,0,1,35.60985980320,139.69961851000
令和3年,,0,1,35.61091135210,139.69944153100
令和3年,,0,1,35.61188951940,139.69762625100
令和3年,,0,1,35.61219604310,139.69662690700
令和3年,,0,1,35.61357803200,139.69762339900
令和3年,,0,1,35.60904751980,139.69623800600
令和3年,,0,1,35.60724591960,139.69746763200
令和3年,,0,1,35.60537935470,139.69819794100
令和3年,,0,1,35.60595469950,139.70086906200
令和3年,,0,1,35.60703053230,139.70327658200
令和3年,,0,1,35.60712363830,139.70336404200
令和3年,,0,1,35.60645151880,139.70375937400
令和3年,,0,1,35.60215416830,139.70624553300
令和3年,,0,1,35.60372109090,139.70627809800
令和3年,,0,1,35.60374956190,139.70613788200
令和3年,,0,1,35.60352189890,139.70736473800
令和3年,,0,1,35.60230649840,139.70823393700
令和3年,,0,1,35.60675370080,139.71225709200
令和3年,,0,1,35.60508750020,139.71310940500
令和3年,,0,1,35.60480786130,139.71250532600
令和3年,,0,1,35.60354126320,139.71229697400
令和3年,,0,1,35.60280421160,139.71218419600
令和3年,,0,1,35.60270500160,139.71313925000
令和3年,,0,1,35.60347778230,139.71320818000
令和3年,,0,1,35.60173221120,139.71339475900
令和3年,,0,1,35.60687694870,139.71387770000
令和3年,,0,1,35.60664804960,139.71393060700
令和3年,,0,1,35.60605535620,139.71509669500
令和3年,,0,1,35.60606828210,139.71369492200
令和3年,,0,1,35.60581082490,139.71380919700
令和3年,,0,1,35.60571822990,139.71422985900
令和3年,,0,1,35.60470859640,139.71340783900
令和3年,,0,1,35.60468728910,139.71356556600
令和3年,,0,1,35.60437235030,139.71343462300
令和3年,,0,1,35.60425066760,139.71338224000
令和3年,,0,1,35.60250451170,139.71298186000
令和3年,,0,1,35.60228440040,139.71468173600
令和3年,,0,1,35.60146913980,139.71506840000
令和3年,,0,1,35.60127603070,139.71513876700
令和3年,,0,1,35.60230153840,139.71759021400
令和3年,,0,1,35.60095670070,139.71785496200
令和3年,,0,1,35.60089945440,139.71784628400
令和3年,,0,1,35.60437650300,139.71768359400
令和3年,,0,1,35.60688366830,139.72086024800
令和3年,,0,1,35.60562400180,139.72039768200
令和3年,,0,1,35.60562470560,139.72115112000
令和3年,,0,1,35.60420100390,139.72124947500
令和3年,,0,1,35.60312823320,139.72172404600
令和3年,,0,1,35.60089489610,139.72058829500
令和3年,,0,1,35.60666086300,139.72765035600
令和3年,,0,1,35.60671233400,139.72924479600
令和3年,,0,1,35.60523548320,139.72585625100
令和3年,,0,1,35.60563971270,139.72992953700
令和3年,,0,1,35.60749630160,139.73410620200
令和3年,,0,1,35.60750281900,139.73333521500
令和3年,,0,1,35.60696632320,139.73346729900
令和3年,,0,1,35.60639921240,139.73121642700
令和3年,,0,1,35.60640015750,139.73233783300
令和3年,,0,1,35.60573564400,139.73338998000
令和3年,,0,1,35.60539114190,139.73210255700
令和3年,,0,1,35.60531938090,139.73184858200
令和3年,,0,1,35.60384481690,139.73103569700
令和3年,,0,1,35.60349551200,139.73255174000
令和3年,,0,1,35.60333805650,139.73249061300
令和3年,,0,1,35.60330220950,139.73240305100
令和3年,,0,1,35.60657368690,139.73452787000
令和3年,,0,1,35.60734699180,139.73525409100
令和3年,,0,1,35.60733278930,139.73538552500
令和3年,,0,1,35.60722543980,139.73535061100
令和3年,,0,1,35.60504333200,139.73545840200
令和3年,,0,1,35.60396284610,139.73531078500
令和3年,,0,1,35.60407872030,139.73704527200
令和3年,,0,1,35.60396739720,139.74107534300
令和3年,,0,1,35.60645483030,139.73797109100
令和3年,,0,1,35.60692015090,139.73830345900
令和3年,,0,1,35.60743659280,139.73996746000
令和3年,,0,1,35.60679481970,139.74278926200
令和3年,,0,1,35.60676638480,139.74303460300
令和3年,,0,1,35.60135465280,139.73944013800
令和3年,,0,1,35.60681042650,139.74453269200
令和3年,,0,1,35.60691118410,139.74533859800
令和3年,,0,1,35.60686821730,139.74528607900
令和3年,,0,1,35.60603107500,139.74523443000
令和3年,,0,1,35.60377072060,139.74598156900
令和3年,,0,1,35.60087693170,139.74157823300
令和3年,,0,1,35.60561711700,139.74663663100
令和3年,,0,1,35.60697688110,139.74714330500
令和3年,,0,1,35.60706281300,139.74724834600
令和3年,,0,1,35.60729943650,139.74797526400
令和3年,,0,1,35.60436927070,139.75273547900
令和3年,,0,1,35.60543547280,139.75295343200
令和3年,,0,1,35.60711867880,139.75576405600
令和3年,,0,1,35.60698214880,139.75485303700
令和3年,,0,1,35.60575874610,139.75494184100
令和3年,,0,1,35.60420669530,139.75575810500
令和3年,,0,1,35.60089404490,139.75575254200
令和3年,,0,1,35.60536110300,139.75973443400
令和3年,,0,1,35.60486756500,139.75996266800
令和3年,,0,1,35.59524750920,139.76520980000
令和3年,,0,1,35.59728805940,139.75576478200
令和3年,,0,1,35.59537712920,139.75482056700
令和3年,,0,1,35.60022499880,139.75026922200
令和3年,,0,1,35.60021097840,139.75068973200
令和3年,,0,1,35.59876569030,139.75064741700
令和3年,,0,1,35.59875166260,139.75105916000
令和3年,,0,1,35.59633344820,139.75119303300
